order_id,customer_id,order_date,order_status,payment_status,payment_method,currency,subtotal,discount_amount,tax_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,traffic_source
177,9478,22-03-2026 09:14,Cancelled,Refunded,PayPal,USD,1984.35,0,238.12,22.27,2244.74,Guatemala,West Denise,23073,Tablet,Paid
178,9738,01-08-2025 07:48,Pending,Pending,BankTransfer,USD,623.42,31.17,74.81,33.11,700.17,United States of America,New Kim,8274,Tablet,Paid
179,5020,05-11-2024 15:46,Pending,Failed,BankTransfer,USD,1171.67,175.75,140.6,10.01,1146.53,San Marino,North Kevin,64959,Mobile,Direct
180,1450,21-05-2025 11:37,Cancelled,Pending,BankTransfer,USD,115.5,5.78,13.86,38.56,162.14,Turkey,Moralesfort,8851,Mobile,Direct
181,8261,15-11-2024 00:37,Cancelled,Failed,Wallet,USD,703.39,35.17,84.41,44.61,797.24,Niger,Hayesburgh,13396,Tablet,Paid
182,8449,01-11-2024 18:56,Completed,Paid,BankTransfer,USD,1633.92,0,196.07,44.37,1874.36,Montserrat,Knightstad,65614,Mobile,Direct
183,8000,23-02-2025 01:25,Cancelled,Refunded,Card,USD,737.7,0,88.52,34.91,861.13,United Arab Emirates,Phillipsmouth,31562,Mobile,Direct
184,9855,28-11-2025 02:56,Returned,Paid,Wallet,USD,1341.79,0,161.01,49.04,1551.84,Norway,Manuelshire,49864,Mobile,Direct
185,5370,27-11-2024 22:46,Cancelled,Refunded,Card,USD,1258.16,62.91,150.98,32.6,1378.83,New Caledonia,Port Gabrielle,95370,Mobile,Email
186,4314,24-04-2026 12:58,Completed,Refunded,PayPal,USD,1845.05,0,221.41,40.48,2106.94,France,New Alexishaven,81732,Tablet,Email
187,5525,17-08-2024 12:28,Pending,Failed,BankTransfer,USD,1568.57,156.86,188.23,26.8,1626.74,United States Virgin Islands,Lake Jessicamouth,7943,Desktop,Organic
188,9443,12-06-2025 10:42,Pending,Failed,Card,USD,1738.81,260.82,208.66,9.19,1695.84,Comoros,South Samuelbury,21970,Mobile,Paid
189,351,01-05-2025 20:00,Completed,Paid,Wallet,USD,1658.18,0,198.98,17.77,1874.93,Anguilla,Christinebury,16184,Mobile,Paid
190,5273,12-03-2025 11:58,Cancelled,Failed,BankTransfer,USD,898.26,44.91,107.79,32.88,994.02,Bosnia and Herzegovina,Andersonburgh,27691,Tablet,Email
191,6909,02-01-2025 03:12,Completed,Paid,Card,USD,1005.43,100.54,120.65,21.22,1046.76,Brazil,Feliciaport,34773,Mobile,Direct
192,1823,11-12-2024 11:41,Cancelled,Failed,PayPal,USD,264.15,13.21,31.7,19.01,301.65,Ethiopia,South Melanie,24076,Mobile,Direct
193,4677,21-08-2025 03:41,Returned,Paid,Card,USD,1571.6,0,188.59,0.23,1760.42,Albania,West Jenniferbury,24357,Mobile,Referral
194,2278,27-12-2025 07:05,Completed,Failed,Wallet,USD,623.45,62.35,74.81,39.06,674.97,Equatorial Guinea,New Megan,20798,Tablet,Referral
195,2611,11-08-2025 08:44,Pending,Refunded,PayPal,USD,1676.9,251.53,201.23,24.22,1650.82,Saint Helena,Derekshire,51083,Desktop,Direct
196,3484,25-08-2025 21:16,Completed,Paid,Card,USD,673.27,33.66,80.79,33.47,753.87,Holy See (Vatican City State),South Brianville,32024,Desktop,Referral
197,4094,06-03-2026 16:29,Completed,Paid,BankTransfer,USD,541.4,81.21,64.97,15.37,540.53,Bermuda,Port Alexa,73940,Desktop,Organic
198,2523,15-11-2024 02:14,Pending,Failed,Wallet,USD,322.21,0,38.67,15.8,376.68,Haiti,Schroederside,90971,Desktop,Paid
199,7090,05-03-2026 14:47,Pending,Refunded,BankTransfer,USD,1985.39,99.27,238.25,46.54,2170.91,Denmark,Richardton,70349,Mobile,Email
200,5853,03-08-2025 02:57,Returned,Refunded,BankTransfer,USD,700.62,70.06,84.07,25.45,740.08,Bangladesh,New Kimville,66686,Desktop,Referral
201,6300,14-11-2024 16:08,Pending,Failed,Wallet,USD,542.07,81.31,65.05,26.26,552.07,Trinidad and Tobago,Bakerbury,74037,Desktop,Paid
202,737,22-09-2025 10:39,Returned,Refunded,BankTransfer,USD,112.03,5.6,13.44,17.17,137.04,Mali,Johnsonborough,44816,Mobile,Paid
203,3911,16-10-2025 20:03,Returned,Failed,BankTransfer,USD,578.57,57.86,69.43,6.81,596.95,French Polynesia,Garciaville,51535,Mobile,Organic
204,4697,20-05-2025 17:08,Returned,Refunded,PayPal,USD,1638.34,163.83,196.6,18.59,1689.7,Italy,New Michaelfort,19807,Desktop,Referral
205,662,28-09-2024 07:00,Completed,Paid,Wallet,USD,860.52,86.05,103.26,32.44,910.17,Nicaragua,North Christopherbury,81688,Tablet,Organic
206,3242,19-11-2025 12:18,Returned,Failed,BankTransfer,USD,1074.29,161.14,128.91,42.78,1084.84,Spain,West Robertburgh,83745,Tablet,Email
207,2680,14-02-2026 00:13,Cancelled,Pending,BankTransfer,USD,364.55,0,43.75,33.26,441.56,Guyana,Marilynton,19370,Desktop,Direct
208,7541,03-09-2024 23:07,Completed,Paid,Card,USD,1695.82,254.37,203.5,35.94,1680.89,Lebanon,Flynnhaven,18253,Tablet,Referral
209,7234,31-08-2025 07:17,Cancelled,Refunded,Card,USD,1397.3,209.59,167.68,14.73,1370.12,Kuwait,North Joshuahaven,2462,Mobile,Direct
210,42,26-03-2025 02:42,Pending,Paid,BankTransfer,USD,1733.48,173.35,208.02,30.18,1798.33,Dominican Republic,Richardport,46691,Desktop,Referral
211,9396,26-02-2026 15:05,Cancelled,Failed,Wallet,USD,1541.61,231.24,184.99,12.64,1508,Senegal,West Jessicaside,12727,Mobile,Direct
212,8737,12-11-2025 14:19,Completed,Refunded,Wallet,USD,1168.78,175.32,140.25,4.07,1137.78,France,West Brandonfort,87975,Mobile,Email
213,5184,10-01-2026 22:03,Cancelled,Paid,Wallet,USD,1051.78,0,126.21,26.98,1204.97,Rwanda,Carolshire,57391,Tablet,Email
214,2664,06-02-2026 16:14,Completed,Paid,BankTransfer,USD,1454.01,218.1,174.48,41.86,1452.25,Ethiopia,North Alexandra,59467,Desktop,Organic
215,2199,23-06-2026 11:57,Pending,Failed,Card,USD,1985.73,0,238.29,18.53,2242.55,Vanuatu,Allenchester,86080,Desktop,Direct
216,4948,09-04-2026 20:34,Pending,Refunded,BankTransfer,USD,1853.61,185.36,222.43,26.89,1917.57,France,South Sonia,34583,Mobile,Direct
217,1542,01-09-2024 23:05,Cancelled,Paid,Wallet,USD,1284.36,192.65,154.12,25.79,1271.62,Malaysia,Williammouth,76042,Tablet,Paid
218,7390,25-02-2025 10:58,Cancelled,Failed,BankTransfer,USD,1734.97,0,208.2,39.06,1982.23,Hong Kong,North Walterside,93555,Desktop,Paid
219,3866,14-10-2024 17:48,Cancelled,Pending,PayPal,USD,1532.2,153.22,183.86,16.39,1579.23,Bangladesh,Port Heather,38174,Mobile,Direct
220,915,30-10-2025 02:10,Returned,Refunded,Card,USD,1929.6,96.48,231.55,14.45,2079.12,Peru,Traceystad,95849,Desktop,Referral
221,2936,29-05-2026 17:53,Cancelled,Failed,Card,USD,1623.81,243.57,194.86,13.5,1588.6,Faroe Islands,Alexisburgh,68979,Mobile,Direct
222,2058,12-08-2024 13:16,Pending,Paid,PayPal,USD,1033.51,155.03,124.02,10.06,1012.56,Marshall Islands,Sharimouth,27769,Desktop,Organic
223,7614,28-05-2025 10:46,Completed,Paid,Wallet,USD,520.31,0,62.44,6.49,589.24,Bhutan,Wilsonside,71224,Desktop,Referral
224,6355,11-09-2024 00:34,Cancelled,Failed,Wallet,USD,472.51,47.25,56.7,13.69,495.65,Tunisia,Crystalview,3801,Desktop,Paid
225,6150,30-01-2026 14:18,Returned,Refunded,BankTransfer,USD,1941.29,97.06,232.95,12.28,2089.46,Reunion,Howardfurt,71764,Desktop,Referral
226,2937,15-07-2025 15:56,Cancelled,Failed,PayPal,USD,1188.91,178.34,142.67,1.89,1155.13,Bahamas,East Tyler,28487,Desktop,Email
227,1445,20-12-2025 02:02,Completed,Refunded,PayPal,USD,545.28,27.26,65.43,47.36,630.81,Bahamas,Port Carrieville,93744,Tablet,Paid
228,6248,09-06-2026 22:50,Returned,Failed,PayPal,USD,1846.75,184.68,221.61,2.18,1885.86,New Caledonia,Davidstad,23778,Mobile,Organic
229,2322,05-05-2025 15:01,Pending,Pending,PayPal,USD,1645.67,82.28,197.48,16.69,1777.56,Iceland,Port John,86363,Mobile,Organic
230,5236,15-06-2026 00:51,Cancelled,Paid,Wallet,USD,1855.93,185.59,222.71,40.14,1933.19,Indonesia,West Michael,86618,Desktop,Organic
231,3698,30-06-2025 02:22,Cancelled,Refunded,BankTransfer,USD,1229.49,0,147.54,13.32,1390.35,Christmas Island,South Christopher,95551,Tablet,Paid
232,3217,03-01-2025 10:47,Returned,Refunded,PayPal,USD,543.24,81.49,65.19,1.79,528.73,Greenland,Smithshire,70366,Desktop,Email
233,5997,22-10-2024 14:16,Returned,Paid,PayPal,USD,1900.55,285.08,228.07,11.99,1855.53,Rwanda,South Matthewport,89089,Tablet,Email
234,3439,03-02-2026 19:12,Pending,Paid,Card,USD,1228.92,184.34,147.47,14.85,1206.9,Saint Pierre and Miquelon,East Cheyenneport,89848,Mobile,Email
235,8001,02-10-2025 07:23,Cancelled,Paid,Wallet,USD,1425.76,71.29,171.09,41.28,1566.84,Cape Verde,Blakehaven,73105,Tablet,Paid
236,6653,06-04-2025 12:43,Returned,Paid,BankTransfer,USD,1263.03,0,151.56,28.9,1443.49,Timor-Leste,Vargasview,50092,Mobile,Referral
237,6067,06-04-2026 01:17,Completed,Failed,Wallet,USD,62.19,9.33,7.46,40.37,100.69,Korea,Craigland,36499,Tablet,Referral
238,5686,13-09-2024 19:31,Returned,Refunded,Wallet,USD,1565.72,0,187.89,32.28,1785.89,Solomon Islands,South Benjaminmouth,32104,Tablet,Paid
239,2684,22-04-2025 04:51,Returned,Pending,Card,USD,411.89,41.19,49.43,9.08,429.21,Tokelau,South Luis,76455,Desktop,Referral
240,3918,16-01-2025 18:39,Pending,Refunded,Card,USD,1383.5,0,166.02,43.37,1592.89,Hong Kong,Martineztown,16563,Tablet,Paid
241,6256,10-09-2024 07:19,Completed,Failed,PayPal,USD,1520.01,152,182.4,29.59,1580,Costa Rica,Richardberg,87979,Desktop,Paid
242,8972,01-07-2025 12:09,Cancelled,Pending,Wallet,USD,801.81,40.09,96.22,40.79,898.73,Kuwait,Nealstad,57997,Tablet,Organic
243,4417,30-03-2025 06:14,Returned,Failed,PayPal,USD,13.94,0.7,1.67,31.8,46.71,Barbados,Austinside,39334,Desktop,Email
244,9743,12-02-2025 00:48,Cancelled,Pending,PayPal,USD,320.84,32.08,38.5,11.99,339.25,Papua New Guinea,East Mary,56691,Tablet,Organic
245,248,31-12-2024 20:23,Cancelled,Pending,BankTransfer,USD,64.19,3.21,7.7,6.47,75.15,American Samoa,North Davidland,72015,Tablet,Paid
246,5455,15-05-2026 21:25,Cancelled,Failed,PayPal,USD,132.13,19.82,15.86,28.36,156.53,Israel,Andrewfurt,23243,Desktop,Direct
247,5288,28-04-2026 22:01,Pending,Refunded,PayPal,USD,1946.62,0,233.59,31.81,2212.02,Syrian Arab Republic,West Ronald,19333,Tablet,Email
248,8511,12-04-2026 01:16,Returned,Paid,Wallet,USD,556.84,83.53,66.82,39.99,580.12,Samoa,Davidborough,59199,Mobile,Direct
249,5946,02-10-2024 10:14,Completed,Pending,Card,USD,438.91,0,52.67,45.26,536.84,Iraq,Port Todd,36942,Tablet,Referral
250,652,02-01-2025 15:12,Cancelled,Refunded,Card,USD,1198.86,179.83,143.86,12.3,1175.19,Turkmenistan,East Kimberlyborough,56422,Desktop,Referral
251,3076,10-06-2025 00:23,Cancelled,Refunded,Card,USD,1820.7,182.07,218.48,21.15,1878.26,Eritrea,Vasquezview,29826,Mobile,Paid
252,7035,09-04-2025 04:21,Pending,Refunded,Wallet,USD,382.17,19.11,45.86,14.57,423.49,Poland,Michaeltown,93231,Desktop,Direct
253,2987,06-06-2026 23:17,Cancelled,Paid,BankTransfer,USD,1385.51,69.28,166.26,47.32,1529.81,Malawi,North Ashleyton,1341,Mobile,Paid
254,9733,20-03-2026 01:44,Cancelled,Pending,Card,USD,328.36,16.42,39.4,49.58,400.92,Georgia,Lake Catherinehaven,29070,Desktop,Direct
255,5332,17-06-2025 00:56,Completed,Refunded,PayPal,USD,361.44,18.07,43.37,10.87,397.61,American Samoa,Lake Ryan,68770,Mobile,Organic
256,9518,16-06-2025 22:25,Completed,Paid,BankTransfer,USD,1724.98,172.5,207,45.97,1805.45,Djibouti,Lake Joshua,75176,Mobile,Organic
257,2815,08-06-2025 06:43,Cancelled,Failed,BankTransfer,USD,629.88,31.49,75.59,9.28,683.26,Seychelles,Cristinatown,70751,Mobile,Referral
258,431,13-11-2025 10:02,Cancelled,Failed,Card,USD,1049.58,52.48,125.95,28.76,1151.81,Nepal,Port Nancyville,88632,Mobile,Referral
259,2561,04-09-2024 07:32,Pending,Failed,Card,USD,1391.33,69.57,166.96,9.83,1498.55,Honduras,Gutierrezhaven,58308,Mobile,Paid
260,5604,18-01-2025 09:08,Pending,Failed,Card,USD,1110.11,55.51,133.21,10.36,1198.17,Bahamas,Kristatown,90484,Tablet,Direct
261,355,17-05-2026 12:22,Returned,Failed,Wallet,USD,687.29,0,82.47,28.97,798.73,Saint Pierre and Miquelon,North Theresa,64119,Mobile,Direct
262,5662,17-04-2026 18:32,Pending,Pending,PayPal,USD,127.8,6.39,15.34,17.27,154.02,Central African Republic,Lehaven,66659,Desktop,Paid
263,230,09-09-2025 02:07,Completed,Refunded,BankTransfer,USD,21.3,0,2.56,27.98,51.84,Vanuatu,Allenside,24794,Tablet,Email
264,6453,01-05-2025 07:09,Returned,Pending,Card,USD,1365.73,136.57,163.89,23.32,1416.37,Kuwait,Lake Adam,66847,Mobile,Direct
265,4090,26-06-2025 16:32,Completed,Refunded,PayPal,USD,1482.49,222.37,177.9,43.47,1481.49,Kyrgyz Republic,Cruzburgh,22433,Tablet,Paid
266,7506,22-09-2025 16:46,Returned,Pending,BankTransfer,USD,1690.44,0,202.85,37.31,1930.6,United States Virgin Islands,Adamstad,3958,Tablet,Email
267,1693,13-07-2025 07:09,Returned,Failed,Wallet,USD,1594,0,191.28,44.61,1829.89,North Macedonia,Fernandezbury,19290,Desktop,Email
268,1175,28-06-2026 14:28,Completed,Failed,Card,USD,294.24,44.14,35.31,22.28,307.69,Grenada,Lowemouth,78005,Tablet,Email
269,9314,13-11-2024 02:56,Cancelled,Refunded,BankTransfer,USD,810.57,121.59,97.27,1.77,788.02,Japan,Lake Rebeccaberg,20930,Desktop,Email
270,5324,22-09-2025 19:41,Returned,Failed,PayPal,USD,1521.86,76.09,182.62,1.17,1629.56,Antigua and Barbuda,East Kellyfurt,84031,Desktop,Referral
271,1101,04-09-2024 01:30,Completed,Pending,Wallet,USD,596.91,29.85,71.63,14.92,653.61,British Indian Ocean Territory (Chagos Archipelago),Brandymouth,34039,Desktop,Email
272,2448,26-02-2026 10:10,Completed,Paid,Card,USD,1780.36,178.04,213.64,9.5,1825.46,Tokelau,Evansside,57292,Mobile,Referral
273,8741,19-04-2025 00:39,Returned,Pending,Card,USD,502.44,0,60.29,30.95,593.68,Uzbekistan,Port Jennifer,31882,Tablet,Paid
274,2680,11-01-2026 00:31,Pending,Failed,Wallet,USD,1982.88,99.14,237.95,36.88,2158.57,Latvia,Greenmouth,33256,Mobile,Referral
275,8996,28-09-2025 17:26,Pending,Failed,BankTransfer,USD,932.45,139.87,111.89,21.92,926.39,Fiji,East Kenneth,43986,Desktop,Direct
276,6777,05-09-2025 18:52,Completed,Refunded,Card,USD,1258.24,62.91,150.99,1.85,1348.17,Indonesia,West Dianaview,50974,Tablet,Organic
277,1134,22-01-2025 15:43,Returned,Paid,BankTransfer,USD,1468.99,0,176.28,6.76,1652.03,Costa Rica,Grayport,68161,Mobile,Direct
278,4872,11-05-2026 22:40,Pending,Failed,Card,USD,1885.46,0,226.26,5.62,2117.34,Qatar,South Charlesberg,32576,Desktop,Email
279,4198,04-11-2025 02:26,Completed,Refunded,PayPal,USD,1172.5,0,140.7,32.89,1346.09,Colombia,Hensleychester,25925,Tablet,Paid
280,1170,23-10-2024 02:33,Cancelled,Paid,BankTransfer,USD,1466.61,146.66,175.99,45.88,1541.82,Bhutan,Port Jacquelineport,52780,Tablet,Direct
281,3408,29-07-2025 22:27,Returned,Paid,PayPal,USD,42.39,6.36,5.09,14.46,55.58,Croatia,West Christinaville,21941,Desktop,Organic
282,7511,10-11-2025 11:39,Cancelled,Paid,Card,USD,89.8,8.98,10.78,34.25,125.85,Yemen,West Jonathan,99863,Mobile,Email
283,153,15-04-2025 17:49,Pending,Failed,Card,USD,441.88,44.19,53.03,36.4,487.12,Hong Kong,East Heather,8733,Mobile,Referral
284,253,13-11-2024 22:12,Returned,Paid,BankTransfer,USD,1543.83,231.57,185.26,48.33,1545.85,Tanzania,Danielsville,62037,Desktop,Email
285,8559,25-03-2026 05:01,Completed,Failed,Card,USD,463.61,0,55.63,16.61,535.85,Hong Kong,Michaelside,79736,Mobile,Paid
286,7502,14-02-2026 00:03,Cancelled,Refunded,Card,USD,953.52,47.68,114.42,3.25,1023.51,Liechtenstein,East Stevenshire,89168,Desktop,Email
287,2002,27-08-2025 15:45,Pending,Paid,BankTransfer,USD,243.79,36.57,29.25,8.71,245.18,Senegal,Port Clayton,27342,Desktop,Email
288,3159,22-11-2025 13:41,Pending,Failed,Card,USD,533.86,0,64.06,19.64,617.56,Afghanistan,Westport,64869,Tablet,Email
289,8175,23-11-2025 14:15,Completed,Paid,Wallet,USD,381.68,38.17,45.8,17.39,406.7,New Zealand,South Heathermouth,81310,Desktop,Referral
290,1219,05-11-2024 07:54,Returned,Paid,BankTransfer,USD,381.92,0,45.83,21.94,449.69,Sweden,Lake Marioport,53522,Mobile,Paid
291,4926,27-03-2026 19:17,Completed,Refunded,PayPal,USD,1853.55,278.03,222.43,35.96,1833.91,Yemen,Lisaview,43879,Mobile,Paid
292,3847,09-09-2025 18:29,Cancelled,Paid,Card,USD,820.94,0,98.51,33.61,953.06,Armenia,Lake Kristina,48353,Tablet,Email
293,966,29-12-2025 12:14,Pending,Paid,PayPal,USD,61.22,0,7.35,8.24,76.81,Egypt,West Elijahfurt,83150,Tablet,Paid
294,8460,12-11-2025 06:23,Returned,Failed,PayPal,USD,1046.37,104.64,125.56,36.65,1103.94,Zimbabwe,North Christopherside,53026,Mobile,Email
295,3142,27-09-2025 08:25,Cancelled,Refunded,Wallet,USD,602.73,60.27,72.33,41.04,655.83,Seychelles,Ryanborough,73693,Mobile,Paid
296,7852,12-05-2026 22:13,Pending,Refunded,BankTransfer,USD,493.27,73.99,59.19,31.27,509.74,Lebanon,South Patrick,12845,Tablet,Organic
297,1361,15-12-2025 15:58,Cancelled,Pending,Wallet,USD,84.68,0,10.16,47.61,142.45,Israel,Amandastad,84171,Desktop,Email
298,3097,18-10-2024 22:12,Pending,Pending,Wallet,USD,48.27,7.24,5.79,24.64,71.46,Liechtenstein,Jacobside,52262,Mobile,Referral
299,8317,26-08-2024 07:27,Cancelled,Failed,Card,USD,142.63,21.39,17.12,0.15,138.51,Greenland,New Charles,6321,Tablet,Direct
300,3656,04-08-2024 03:08,Cancelled,Pending,Card,USD,1269.78,0,152.37,35.79,1457.94,Uruguay,Matthewsbury,84984,Mobile,Referral
301,9443,24-02-2026 06:30,Pending,Refunded,Card,USD,365.05,18.25,43.81,33.59,424.2,Ireland,East Jessicamouth,30561,Tablet,Referral
302,2687,07-02-2026 21:43,Cancelled,Failed,Card,USD,42.14,6.32,5.06,41.31,82.19,Czech Republic,North Meghan,95629,Tablet,Paid
303,6249,21-10-2024 03:11,Pending,Refunded,Card,USD,1292.38,193.86,155.09,2.9,1256.51,Panama,Nicolefurt,35490,Desktop,Organic
304,9088,28-11-2024 08:46,Cancelled,Refunded,Wallet,USD,549.03,27.45,65.88,31.24,618.7,Togo,South Kimstad,48382,Mobile,Paid
305,6751,28-04-2026 04:02,Cancelled,Pending,BankTransfer,USD,51.07,7.66,6.13,11.43,60.97,Brazil,New Amandaberg,15170,Desktop,Referral
306,6407,16-03-2026 21:13,Returned,Failed,Card,USD,1407.4,211.11,168.89,21.41,1386.59,Moldova,South Heidiside,1461,Tablet,Organic
307,605,31-05-2025 14:57,Completed,Pending,Card,USD,686.12,0,82.33,33.94,802.39,Sudan,Gravesburgh,33880,Mobile,Direct
308,3061,18-01-2025 17:33,Returned,Refunded,BankTransfer,USD,727.81,0,87.34,17.57,832.72,San Marino,Thompsonhaven,65177,Mobile,Organic
309,9586,20-07-2025 20:51,Cancelled,Failed,PayPal,USD,1152.09,115.21,138.25,38.74,1213.87,Jordan,North Michael,59484,Mobile,Organic
310,6430,03-08-2024 01:50,Completed,Refunded,Wallet,USD,105.86,0,12.7,34.96,153.52,Chile,Jonesberg,61355,Desktop,Direct
311,1928,24-03-2026 07:12,Returned,Pending,Wallet,USD,1527.02,0,183.24,37.1,1747.36,Svalbard & Jan Mayen Islands,West Michellehaven,38003,Mobile,Direct
312,4318,07-08-2024 02:01,Completed,Refunded,Wallet,USD,1223.73,61.19,146.85,6.7,1316.09,Oman,Pattersonfurt,78400,Mobile,Direct
313,1534,08-07-2025 16:11,Returned,Failed,Card,USD,1948.43,292.26,233.81,21.77,1911.75,Kenya,East Benjamin,81183,Tablet,Organic
314,4573,13-07-2025 13:30,Cancelled,Paid,BankTransfer,USD,384.67,57.7,46.16,16.95,390.08,Dominican Republic,North Danny,31785,Mobile,Email
315,2168,22-02-2025 01:34,Cancelled,Refunded,Card,USD,1787.34,178.73,214.48,2.62,1825.71,Dominican Republic,Jeremyhaven,20184,Desktop,Direct
316,965,18-01-2026 02:56,Pending,Refunded,BankTransfer,USD,433.69,65.05,52.04,14.56,435.24,Ethiopia,South Michael,75688,Mobile,Referral
317,6017,30-10-2024 13:16,Returned,Pending,BankTransfer,USD,1708.32,170.83,205,47.12,1789.61,French Guiana,Williamchester,38360,Tablet,Referral
318,4661,31-08-2025 22:42,Completed,Pending,Card,USD,411.86,20.59,49.42,24.82,465.51,British Indian Ocean Territory (Chagos Archipelago),West Toni,25774,Mobile,Direct
319,734,24-05-2026 05:35,Completed,Paid,Card,USD,1527.48,0,183.3,10.37,1721.15,Uganda,New Deborah,68645,Desktop,Paid
320,2348,01-04-2025 21:42,Cancelled,Failed,Card,USD,1606.38,0,192.77,25.14,1824.29,Myanmar,South Craig,60671,Mobile,Organic
321,9786,30-03-2025 14:10,Returned,Refunded,BankTransfer,USD,1373.87,0,164.86,28.84,1567.57,Andorra,South Christopher,20102,Desktop,Referral
322,6531,16-05-2025 22:15,Pending,Failed,BankTransfer,USD,177.89,0,21.35,24.93,224.17,Cote d'Ivoire,North Olivia,67667,Mobile,Direct
323,787,11-07-2025 01:23,Pending,Paid,Wallet,USD,568.59,56.86,68.23,37.24,617.2,Malawi,Ricardomouth,42079,Tablet,Paid
324,2051,09-08-2024 05:02,Pending,Pending,Wallet,USD,1382.03,207.3,165.84,34.49,1375.06,Chad,East Melissaview,33590,Desktop,Organic
325,5579,24-02-2026 07:15,Pending,Paid,PayPal,USD,544.45,0,65.33,8.47,618.25,Cote d'Ivoire,Ramosfort,78791,Tablet,Email
326,6755,16-08-2024 12:46,Completed,Failed,Wallet,USD,717.84,71.78,86.14,29.24,761.44,Pakistan,Roberthaven,81855,Tablet,Direct
327,6566,02-02-2026 23:10,Pending,Failed,BankTransfer,USD,1807.42,90.37,216.89,42.49,1976.43,Guatemala,Russellberg,90840,Desktop,Direct
328,1039,04-01-2026 08:58,Returned,Refunded,Wallet,USD,1069.16,53.46,128.3,11.66,1155.66,Dominican Republic,Johnsonmouth,33384,Desktop,Email
329,4976,21-10-2024 19:22,Pending,Pending,Wallet,USD,517.48,25.87,62.1,33.48,587.19,Ghana,Campbelltown,18150,Tablet,Organic
330,1015,07-01-2026 12:01,Pending,Failed,Wallet,USD,1029.06,154.36,123.49,16.97,1015.16,Tanzania,Paulview,81974,Mobile,Paid
331,1716,03-04-2025 09:49,Cancelled,Paid,Card,USD,1061.97,53.1,127.44,32.7,1169.01,Malawi,East Josephburgh,27423,Desktop,Email
332,9727,21-05-2026 14:28,Returned,Pending,PayPal,USD,340.22,51.03,40.83,26.86,356.88,Fiji,Josephchester,90297,Mobile,Referral
333,1285,16-02-2025 15:20,Pending,Refunded,Wallet,USD,641.52,32.08,76.98,5.57,691.99,Cape Verde,Lake Charleston,95468,Tablet,Organic
334,8570,11-01-2026 22:38,Completed,Refunded,Wallet,USD,1863.45,279.52,223.61,2.21,1809.75,Nigeria,North Keithport,99452,Mobile,Direct
335,7304,29-06-2026 16:13,Cancelled,Failed,Wallet,USD,1009.05,50.45,121.09,35.28,1114.97,Algeria,Alexanderside,95651,Mobile,Direct
336,2143,21-09-2025 10:42,Returned,Failed,Card,USD,1513.37,75.67,181.6,27.84,1647.14,Vanuatu,West Christinefurt,78392,Tablet,Email
337,4827,04-06-2025 18:43,Pending,Pending,PayPal,USD,1255.75,0,150.69,34.47,1440.91,Malta,Lake Luisburgh,72149,Tablet,Email
338,6177,08-06-2026 00:59,Completed,Paid,BankTransfer,USD,1960.38,294.06,235.25,30.13,1931.7,Algeria,East Rebecca,57137,Mobile,Direct
339,8701,07-02-2025 12:48,Pending,Failed,PayPal,USD,788.69,0,94.64,6.87,890.2,Nepal,Port Dakota,576,Desktop,Direct
340,3653,19-10-2024 10:38,Cancelled,Paid,Wallet,USD,1732.92,173.29,207.95,33.14,1800.72,Jordan,Wangstad,81360,Desktop,Referral
